submissionId,submissionDate,institution,major,degree,sem,notif_result,notif_method,notif_date,studentType,gpa,gre_v,gre_q,gre_w,gre_subject
279410,2014-02-19,University Of Pennsylvania,Computer Science,PhD,F14,Rejected,Website,2014-02-19,I,3.92,159,170,3,NA
279439,2014-02-19,University Of Pennsylvania,Computer Science,PhD,F14,Rejected,E-mail,2014-02-19,I,3.78,145,160,2.5,NA
279533,2014-02-19,University Of Pennsylvania,Historic Preservation,Masters,F14,Accepted,E-mail,2014-02-19,A,NA,NA,NA,NA,NA
279535,2014-02-19,University Of Pennsylvania,Sociology,PhD,F14,Accepted,E-mail,2014-02-18,A,3.6,166,161,4.5,NA
279727,2014-02-19,University Of Pennsylvania,Computer And Information Science,PhD,F14,Rejected,Website,2014-02-19,I,3.33,167,164,4,NA
279810,2014-02-19,University Of Pennsylvania,Materials Science & Engineering,PhD,F14,Rejected,Website,2014-02-19,I,3.56,166,158,4,NA
279889,2014-02-19,University Of Pennsylvania,Materials Science And Engineering,PhD,F14,Rejected,Website,2014-02-19,I,NA,156,167,4,NA
279976,2014-02-19,University Of Pennsylvania,Materials Science And  Engineering,PhD,F14,Rejected,Website,2014-02-19,I,NA,NA,NA,NA,NA
280291,2014-02-19,University Of Pennsylvania,Computer Science,PhD,F14,Rejected,Website,2014-02-19,A,NA,NA,NA,NA,NA
280467,2014-02-20,University Of Pennsylvania,Masters Of Education,Masters,F14,Accepted,E-mail,2014-02-19,I,NA,NA,NA,NA,NA
280722,2014-02-20,University Of Pennsylvania,Materials Science And Engineering,PhD,F14,Rejected,E-mail,2014-02-20,I,0.8,152,169,3.5,NA
280733,2014-02-20,University Of Pennsylvania,TESOL,Masters,F14,Rejected,Website,2014-02-15,I,NA,NA,NA,NA,NA
280790,2014-02-20,University Of Pennsylvania,Electrical Engineering,PhD,F14,Rejected,E-mail,2014-02-20,I,3.7,147,170,3.5,NA
281162,2014-02-20,University Of Pennsylvania,Computer Science,PhD,F14,Rejected,E-mail,2014-02-19,I,NA,NA,NA,NA,NA
281571,2014-02-20,University Of Pennsylvania,History,PhD,F14,Wait listed,E-mail,2014-02-20,A,NA,NA,NA,NA,NA
281607,2014-02-20,University Of Pennsylvania,English,PhD,F14,Accepted,E-mail,2014-02-20,A,NA,NA,NA,NA,NA
282402,2014-02-21,University Of Pennsylvania,Materials Science And Engineering,PhD,F14,Rejected,E-mail,2014-02-20,I,NA,NA,NA,NA,NA
282420,2014-02-21,University Of Pennsylvania,English,PhD,F14,Wait listed,E-mail,2014-02-21,A,NA,NA,NA,NA,NA
282467,2014-02-21,University Of Pennsylvania,English,PhD,F14,Wait listed,E-mail,2014-02-21,A,NA,NA,NA,NA,NA
282546,2014-02-21,University Of Pennsylvania,Systems Engineering,Masters,F14,Accepted,Website,2014-02-21,I,3.86,164,160,5,NA
282549,2014-02-21,University Of Pennsylvania,English,PhD,F14,Wait listed,E-mail,2014-02-21,A,NA,NA,NA,NA,NA
282707,2014-02-21,University Of Pennsylvania,Anthropology,PhD,F14,Rejected,E-mail,2014-02-21,A,NA,NA,NA,NA,NA
283482,2014-02-22,University Of Pennsylvania,English,PhD,F14,Wait listed,E-mail,2014-02-20,O,NA,NA,NA,NA,NA
283519,2014-02-22,University Of Pennsylvania,Pharmacology Graduate Group (BGS),PhD,F14,Rejected,E-mail,2014-02-21,U,3.53,164,167,5.5,NA
283538,2014-02-22,University Of Pennsylvania,Chemistry,PhD,F14,Accepted,E-mail,2014-02-21,A,NA,NA,NA,NA,NA
283747,2014-02-23,University Of Pennsylvania,Materials Science And Engineering,Masters,F14,Accepted,E-mail,2014-02-22,I,NA,NA,NA,NA,NA
283871,2014-02-23,University Of Pennsylvania,Nanotechnology,Masters,F14,Accepted,E-mail,2014-02-06,I,NA,NA,NA,NA,NA
284033,2014-02-24,University Of Pennsylvania,Bioengineering,Masters,F14,Accepted,E-mail,2014-01-23,A,NA,NA,NA,NA,NA
284086,2014-02-24,University Of Pennsylvania,Computer Science,PhD,F14,Rejected,E-mail,2014-02-20,I,NA,NA,NA,NA,NA
284123,2014-02-24,University Of Pennsylvania,Llm,Masters,F14,Wait listed,E-mail,2014-02-21,I,NA,NA,NA,NA,NA
284578,2014-02-24,University Of Pennsylvania,Statistics,PhD,F14,Rejected,Website,2014-02-24,I,NA,NA,NA,NA,NA
284918,2014-02-25,University Of Pennsylvania,"Education, Culture, And Society",PhD,F14,Rejected,E-mail,2014-02-25,U,3.8,157,156,3.5,NA
284920,2014-02-25,University Of Pennsylvania,International Education Development,Masters,F14,Accepted,E-mail,2014-02-25,U,3.8,157,156,3.5,NA
285123,2014-02-25,University Of Pennsylvania,TESOL,Masters,F14,Accepted,E-mail,2014-02-25,I,NA,NA,NA,NA,NA
285276,2014-02-25,University Of Pennsylvania,Interdisciplinary Studies In Human Development,PhD,F14,Accepted,Other,2014-02-24,A,NA,NA,NA,NA,NA
285426,2014-02-25,University Of Pennsylvania,Physics,PhD,F14,Accepted,E-mail,2014-01-24,A,3.4,170,170,5,990
285502,2014-02-25,University Of Pennsylvania,History,PhD,F14,Wait listed,E-mail,2014-02-25,A,NA,NA,NA,NA,NA
285536,2014-02-25,University Of Pennsylvania,Computer Science,Masters,F14,Accepted,Website,2013-12-24,I,3.7,162,166,4.5,NA
285559,2014-02-25,University Of Pennsylvania,Linguistics,PhD,F14,Accepted,E-mail,2014-02-12,A,NA,NA,NA,NA,NA
285570,2014-02-25,University Of Pennsylvania,Linguistics,PhD,F14,Rejected,E-mail,2014-02-25,A,NA,NA,NA,NA,NA
285864,2014-02-25,University Of Pennsylvania,Education Policy,PhD,F14,Accepted,E-mail,2014-02-25,A,NA,NA,NA,NA,NA
285997,2014-02-25,University Of Pennsylvania,Materials Science And Engineering,PhD,F14,Rejected,Website,2014-02-25,I,3.81,147,170,3.5,860
286030,2014-02-25,University Of Pennsylvania,Materials Science & Engineering,PhD,F14,Rejected,Website,2014-02-25,U,NA,169,142,3,NA
286099,2014-02-25,University Of Pennsylvania,Biostatistics,PhD,F14,Accepted,E-mail,2014-02-25,U,3.93,160,169,3.5,NA
286614,2014-02-26,University Of Pennsylvania,Materials Engineering,PhD,F14,Rejected,Website,2014-02-26,I,3.91,159,170,3.5,NA
286655,2014-02-26,University Of Pennsylvania,City Planning,Masters,F14,Accepted,E-mail,2014-02-18,I,3.95,155,170,3.5,NA
287071,2014-02-26,University Of Pennsylvania,History,PhD,S14,Wait listed,E-mail,2014-02-26,A,NA,NA,NA,NA,NA
287178,2014-02-26,University Of Pennsylvania,Economics,PhD,F14,Accepted,E-mail,2014-02-26,U,NA,NA,NA,NA,NA
287244,2014-02-26,University Of Pennsylvania,History,PhD,F14,Wait listed,E-mail,2014-02-26,A,4,168,148,4.5,NA
287304,2014-02-26,University Of Pennsylvania,History,PhD,F14,Wait listed,E-mail,2014-02-26,A,NA,NA,NA,NA,NA
287383,2014-02-26,University Of Pennsylvania,English,PhD,F14,Rejected,Website,2014-02-26,A,NA,NA,NA,NA,NA
287400,2014-02-26,University Of Pennsylvania,English,PhD,F14,Rejected,Website,2014-02-26,A,NA,NA,NA,NA,NA
287431,2014-02-26,University Of Pennsylvania,English,PhD,F14,Rejected,Website,2014-02-26,A,NA,NA,NA,NA,NA
287440,2014-02-26,University Of Pennsylvania,History,PhD,F14,Wait listed,E-mail,2014-02-26,O,NA,NA,NA,NA,NA
287631,2014-02-27,University Of Pennsylvania,English,PhD,F14,Rejected,Website,2014-02-27,A,NA,NA,NA,NA,NA
287673,2014-02-27,University Of Pennsylvania,English,PhD,F14,Rejected,Website,2014-02-26,A,NA,NA,NA,NA,NA
287675,2014-02-27,University Of Pennsylvania,English,PhD,F14,Rejected,Website,2014-02-26,A,NA,NA,NA,NA,NA
287676,2014-02-27,University Of Pennsylvania,English,PhD,F14,Rejected,E-mail,2014-02-27,A,NA,NA,NA,NA,NA
287915,2014-02-27,University Of Pennsylvania,Chemical Engineering,Masters,F14,Rejected,E-mail,2014-02-01,I,NA,NA,NA,NA,NA
287916,2014-02-27,University Of Pennsylvania,English,PhD,F14,Rejected,Website,2014-02-27,A,NA,NA,NA,NA,NA
288058,2014-02-27,University Of Pennsylvania,English,PhD,F14,Rejected,Website,2014-02-26,A,NA,NA,NA,NA,NA
288145,2014-02-27,University Of Pennsylvania,Social Welfare,PhD,F14,Rejected,Postal Service,2014-02-26,A,NA,NA,NA,NA,NA
288851,2014-02-27,University Of Pennsylvania,Sociology,PhD,F14,Wait listed,E-mail,2014-02-27,A,NA,NA,NA,NA,NA
288957,2014-02-28,University Of Pennsylvania,Chemistry,PhD,F14,Wait listed,E-mail,2014-02-27,A,3.86,154,161,4,620
289131,2014-02-28,University Of Pennsylvania,Higher Education,Masters,F14,Accepted,Website,2014-02-26,A,NA,NA,NA,NA,NA
289274,2014-02-28,University Of Pennsylvania,Ethnomusicology,PhD,F14,Accepted,E-mail,2014-02-27,U,NA,NA,NA,NA,NA
289389,2014-02-28,University Of Pennsylvania,Economics,PhD,F14,Rejected,E-mail,2014-02-28,I,NA,NA,NA,NA,NA
289530,2014-02-28,University Of Pennsylvania,Philosophy,PhD,F14,Accepted,E-mail,2014-02-28,U,NA,NA,NA,NA,NA
289551,2014-02-28,University Of Pennsylvania,Economics,PhD,F14,Wait listed,E-mail,2014-02-28,U,NA,NA,NA,NA,NA
289622,2014-02-28,University Of Pennsylvania,Ethnomusicology,PhD,F14,Accepted,E-mail,2014-02-27,A,NA,NA,NA,NA,NA
289669,2014-02-28,University Of Pennsylvania,Biostatistics,PhD,F14,Rejected,E-mail,2014-02-28,A,3.61,167,162,4.5,NA
289673,2014-02-28,University Of Pennsylvania,English,PhD,F14,Rejected,Website,2014-02-26,A,3.97,160,148,4.5,NA
289717,2014-02-28,University Of Pennsylvania,Economics,PhD,F14,Wait listed,E-mail,2014-02-28,A,NA,NA,NA,NA,NA
289737,2014-02-28,University Of Pennsylvania,Biostatistics,PhD,F14,Rejected,E-mail,2014-02-28,U,NA,NA,NA,NA,NA
289848,2014-02-28,University Of Pennsylvania,Social Work,Masters,F14,Accepted,Phone,2014-02-13,A,NA,NA,NA,NA,NA
289857,2014-02-28,University Of Pennsylvania,Economics,PhD,F14,Wait listed,E-mail,2014-02-28,I,NA,NA,NA,NA,NA
289885,2014-02-28,University Of Pennsylvania,Philosophy,PhD,F14,Accepted,E-mail,2014-02-28,A,NA,NA,NA,NA,NA
290010,2014-02-28,University Of Pennsylvania,Philosophy,PhD,F14,Accepted,E-mail,2014-02-28,I,NA,NA,NA,NA,NA
290033,2014-02-28,University Of Pennsylvania,Economics,PhD,F14,Rejected,Website,2014-02-28,I,3.65,168,168,4,NA
290039,2014-02-28,University Of Pennsylvania,Economics,PhD,F14,Rejected,Other,2014-02-28,U,NA,NA,NA,NA,NA
290053,2014-02-28,University Of Pennsylvania,Economics,PhD,F14,Rejected,Website,2014-02-28,I,NA,NA,NA,NA,NA
290085,2014-02-28,University Of Pennsylvania,Economics,PhD,F14,Rejected,Website,2014-02-28,U,NA,NA,NA,NA,NA
290100,2014-02-28,University Of Pennsylvania,Higher Education,PhD,F14,Rejected,Website,2014-02-28,A,NA,NA,NA,NA,NA
290177,2014-02-28,University Of Pennsylvania,Economics,PhD,F14,Rejected,Website,2014-02-28,U,NA,NA,NA,NA,NA
290383,2014-03-01,University Of Pennsylvania,English,PhD,F14,Rejected,Website,2014-02-28,A,NA,NA,NA,NA,NA
290566,2014-03-01,University Of Pennsylvania,Economics,PhD,F14,Rejected,E-mail,2014-03-01,I,NA,159,163,3,NA
290685,2014-03-01,University Of Pennsylvania,Interdisciplinary Studies In Education,PhD,F14,Rejected,E-mail,2014-02-28,A,3.51,153,144,4.5,NA
290756,2014-03-01,University Of Pennsylvania,Educational Linguistics,PhD,F14,Rejected,Website,2014-03-01,A,NA,NA,NA,NA,NA
290786,2014-03-01,University Of Pennsylvania,Electrical And Computer Science,Masters,F14,Accepted,E-mail,2014-02-10,I,4,151,163,3.5,NA
290914,2014-03-01,University Of Pennsylvania,Economics,PhD,F14,Wait listed,E-mail,2014-02-02,I,NA,NA,NA,NA,NA
290926,2014-03-01,University Of Pennsylvania,Economics,PhD,F14,Wait listed,E-mail,2014-02-28,I,NA,NA,NA,NA,NA
291113,2014-03-02,University Of Pennsylvania,Education,PhD,F14,Rejected,E-mail,2014-03-01,A,NA,NA,NA,NA,NA
291945,2014-03-03,University Of Pennsylvania,Near Eastern Languages And Civilizations,PhD,F14,Rejected,E-mail,2014-03-03,O,NA,NA,NA,NA,NA
292428,2014-03-04,University Of Pennsylvania,Criminology,PhD,F14,Rejected,Postal Service,2014-03-04,A,NA,NA,NA,NA,NA
292679,2014-03-04,University Of Pennsylvania,Comparative Literature & Literary Theory,PhD,F14,Wait listed,E-mail,2014-03-04,A,NA,NA,NA,NA,NA
292755,2014-03-04,University Of Pennsylvania,Historic Preservation,Masters,F14,Accepted,E-mail,2014-03-02,I,NA,NA,NA,NA,NA
292756,2014-03-04,University Of Pennsylvania,Materials Science,PhD,F14,Rejected,E-mail,2014-02-26,I,3.9,157,170,4,NA
292795,2014-03-04,University Of Pennsylvania,Applied Math And Computational Science (AMCS),Masters,F14,Accepted,E-mail,2014-03-04,I,3.6,149,170,3,NA
293255,2014-03-04,University Of Pennsylvania,Comparative Literature,PhD,F14,Accepted,E-mail,2014-03-04,A,NA,NA,NA,NA,NA
293265,2014-03-04,University Of Pennsylvania,Political Science,PhD,F14,Accepted,E-mail,2014-03-04,A,4,170,158,6,NA
293281,2014-03-04,University Of Pennsylvania,Political Science,PhD,F14,Accepted,E-mail,2014-03-04,A,NA,NA,NA,NA,NA
293302,2014-03-04,University Of Pennsylvania,Political Science,PhD,F14,Accepted,E-mail,2014-03-04,I,3.88,170,163,6,NA
293306,2014-03-04,University Of Pennsylvania,Political Science,PhD,F14,Accepted,E-mail,2014-03-04,A,NA,NA,NA,NA,NA
293310,2014-03-04,University Of Pennsylvania,Political Science,PhD,F14,Accepted,E-mail,2014-03-04,U,3.5,163,157,5,NA
293316,2014-03-04,University Of Pennsylvania,Political Science,PhD,F14,Accepted,E-mail,2014-03-04,A,3.96,166,166,5,NA
293544,2014-03-04,University Of Pennsylvania,Demography,PhD,F14,Accepted,E-mail,2014-03-04,I,NA,NA,NA,NA,NA
293985,2014-03-05,University Of Pennsylvania,Demography,PhD,F14,Accepted,E-mail,2014-03-04,A,3.96,165,168,5.5,NA
294135,2014-03-05,University Of Pennsylvania,Art History,Masters,F14,Rejected,E-mail,2014-03-05,A,NA,NA,NA,NA,NA
294828,2014-03-05,University Of Pennsylvania,History And Sociology Of Science,PhD,F14,Interview,E-mail,2013-12-19,I,NA,NA,NA,NA,NA
295109,2014-03-06,University Of Pennsylvania,PGG,PhD,F14,Accepted,Website,2014-03-06,A,3.9,160,166,4,NA
295148,2014-03-06,University Of Pennsylvania,Art History,PhD,F14,Accepted,E-mail,2014-03-05,A,3.82,161,151,5.5,NA
295752,2014-03-06,University Of Pennsylvania,Landscape Architecture,Masters,F14,Accepted,E-mail,2014-03-06,O,NA,NA,NA,NA,NA
295788,2014-03-06,University Of Pennsylvania,Landscape Architecture,Masters,F14,Accepted,E-mail,2014-03-06,O,NA,NA,NA,NA,NA
295789,2014-03-06,University Of Pennsylvania,"Post Professional MLA, Landscape Architecture",Masters,F14,Accepted,E-mail,2014-03-06,I,NA,NA,NA,NA,NA
295799,2014-03-06,University Of Pennsylvania,Landscape Architecture And Architecture,Masters,F14,Accepted,E-mail,2014-03-06,A,3.95,168,165,6,NA
295837,2014-03-06,University Of Pennsylvania,Landscape Architecture 3-Yr,Other,F14,Accepted,E-mail,2014-03-06,A,NA,NA,NA,NA,NA
295873,2014-03-06,University Of Pennsylvania,Landscape Architecture,Masters,F14,Accepted,E-mail,2014-03-06,I,3.96,149,146,3,NA
296132,2014-03-06,University Of Pennsylvania,Computer Science,PhD,F14,Rejected,E-mail,2014-02-19,I,4,160,168,4,NA
296335,2014-03-06,University Of Pennsylvania,History,PhD,F14,Rejected,E-mail,2014-03-06,A,NA,NA,NA,NA,NA
296340,2014-03-06,University Of Pennsylvania,History,PhD,F14,Rejected,E-mail,2014-03-06,A,3.94,161,145,5,NA
296344,2014-03-06,University Of Pennsylvania,History,PhD,F14,Rejected,E-mail,2014-03-06,A,NA,NA,NA,NA,NA
296394,2014-03-06,University Of Pennsylvania,History,PhD,F14,Rejected,Website,2014-03-06,A,NA,NA,NA,NA,NA
296407,2014-03-06,University Of Pennsylvania,History,PhD,F14,Rejected,E-mail,2014-03-06,A,NA,NA,NA,NA,NA
296410,2014-03-06,University Of Pennsylvania,History,PhD,F14,Rejected,E-mail,2014-03-06,A,NA,NA,NA,NA,NA
296423,2014-03-06,University Of Pennsylvania,History,PhD,F14,Rejected,E-mail,2014-03-06,A,NA,NA,NA,NA,NA
296506,2014-03-07,University Of Pennsylvania,History,PhD,F14,Rejected,E-mail,2014-03-07,A,NA,NA,NA,NA,NA
296650,2014-03-07,University Of Pennsylvania,History,PhD,F14,Rejected,E-mail,2014-03-07,A,NA,NA,NA,NA,NA
296785,2014-03-07,University Of Pennsylvania,Bioengineering,PhD,F14,Rejected,E-mail,2014-03-07,I,3.56,168,144,3,NA
296819,2014-03-07,University Of Pennsylvania,Bioengineering,PhD,F14,Rejected,Website,2014-03-07,I,3.78,157,169,3.5,NA
296851,2014-03-07,University Of Pennsylvania,Bioengineering,PhD,F14,Rejected,E-mail,2014-03-07,I,4,149,167,3,NA
297008,2014-03-07,University Of Pennsylvania,Criminology,Masters,F14,Accepted,E-mail,2014-02-25,A,NA,NA,NA,NA,NA
297174,2014-03-07,University Of Pennsylvania,Near Eastern Languages & Civilizations (NELC),PhD,F14,Wait listed,E-mail,2014-03-07,A,NA,NA,NA,NA,NA
297207,2014-03-07,University Of Pennsylvania,Education,PhD,F14,Rejected,Postal Service,2014-02-28,I,NA,NA,NA,NA,NA
297297,2014-03-07,University Of Pennsylvania,History,PhD,F14,Rejected,E-mail,2014-03-07,A,NA,NA,NA,NA,NA
297615,2014-03-07,University Of Pennsylvania,Art History,Masters,S14,Accepted,E-mail,2014-03-07,A,NA,NA,NA,NA,NA
297729,2014-03-07,University Of Pennsylvania,Art History,PhD,F14,Wait listed,E-mail,2014-03-07,I,NA,NA,NA,NA,NA
298417,2014-03-08,University Of Pennsylvania,History And Sociology Of Science,PhD,F14,Accepted,E-mail,2014-03-07,A,NA,NA,NA,NA,NA
298507,2014-03-08,University Of Pennsylvania,"Social Work, MSW",Masters,F14,Accepted,E-mail,2014-03-01,A,3.3,155,162,4,NA
298610,2014-03-08,University Of Pennsylvania,Bioengineering,PhD,F14,Rejected,E-mail,2014-03-07,I,NA,NA,NA,NA,NA
298861,2014-03-09,University Of Pennsylvania,Educational Linguistics,PhD,F14,Rejected,E-mail,2014-02-24,A,NA,NA,NA,NA,NA
298894,2014-03-09,University Of Pennsylvania,Spanish,PhD,F14,Accepted,E-mail,2014-03-06,O,NA,NA,NA,NA,NA
299242,2014-03-10,University Of Pennsylvania,Art History,PhD,F14,Wait listed,E-mail,2014-03-10,A,NA,NA,NA,NA,NA
299457,2014-03-10,University Of Pennsylvania,Applied Math Computational Science,Masters,F14,Accepted,E-mail,2014-03-10,A,NA,NA,NA,NA,NA
299562,2014-03-10,University Of Pennsylvania,Historic Preservation,Masters,F14,Accepted,E-mail,2014-03-07,A,NA,NA,NA,NA,NA
299626,2014-03-10,University Of Pennsylvania,Political Science,PhD,F14,Rejected,E-mail,2014-03-10,I,NA,NA,NA,NA,NA
299797,2014-03-10,University Of Pennsylvania,Bioengineering,PhD,F14,Accepted,E-mail,2014-03-10,A,NA,NA,NA,NA,NA
300367,2014-03-11,University Of Pennsylvania,Materials Science And Engineering,Masters,F14,Accepted,E-mail,2014-02-20,I,NA,NA,NA,NA,NA
300498,2014-03-11,University Of Pennsylvania,Music Composition,PhD,F14,Rejected,Website,2014-03-11,A,NA,NA,NA,NA,NA
300507,2014-03-11,University Of Pennsylvania,Clinical Psychology,PhD,F14,Accepted,E-mail,2014-03-10,U,NA,NA,NA,NA,NA
300595,2014-03-11,University Of Pennsylvania,Art History,PhD,F14,Rejected,E-mail,2014-03-11,I,NA,NA,NA,NA,NA
300788,2014-03-11,University Of Pennsylvania,Political Science,PhD,F14,Rejected,Phone,2014-03-11,A,3.63,169,159,6,NA
300816,2014-03-11,University Of Pennsylvania,Music Composition,PhD,F14,Rejected,E-mail,2014-03-10,A,NA,163,154,4.5,NA
301029,2014-03-11,University Of Pennsylvania,Computer Science,PhD,F14,Rejected,Website,2014-03-11,I,NA,NA,NA,NA,NA
301464,2014-03-12,University Of Pennsylvania,Computer Science,PhD,F14,Rejected,E-mail,2014-03-12,A,NA,NA,NA,NA,NA
301503,2014-03-12,University Of Pennsylvania,History,PhD,F14,Accepted,E-mail,2014-02-24,I,NA,NA,NA,NA,NA
301507,2014-03-12,University Of Pennsylvania,Computer Science,PhD,F14,Rejected,Website,2014-03-12,I,NA,NA,NA,NA,NA
302039,2014-03-12,University Of Pennsylvania,Bioengineering,PhD,F14,Rejected,Website,2014-03-12,U,NA,NA,NA,NA,NA
302379,2014-03-12,University Of Pennsylvania,Sociology,PhD,F14,Rejected,Website,2014-03-12,A,NA,NA,NA,NA,NA
302389,2014-03-12,University Of Pennsylvania,Political Science,PhD,F14,Rejected,Website,2014-03-12,A,NA,NA,NA,NA,NA
302405,2014-03-12,University Of Pennsylvania,Political Science,PhD,F14,Rejected,Website,2014-03-12,O,NA,NA,NA,NA,NA
302413,2014-03-12,University Of Pennsylvania,Political Science,PhD,F14,Rejected,E-mail,2014-03-12,O,NA,NA,NA,NA,NA
302437,2014-03-12,University Of Pennsylvania,Political Science,PhD,F14,Rejected,Website,2014-03-12,A,NA,NA,NA,NA,NA
302444,2014-03-12,University Of Pennsylvania,Sociology,PhD,F14,Rejected,E-mail,2014-03-12,I,4,164,156,5,NA
302474,2014-03-12,University Of Pennsylvania,Sociology,PhD,F14,Rejected,E-mail,2014-03-12,U,NA,NA,NA,NA,NA
302588,2014-03-13,University Of Pennsylvania,Bioengineering,PhD,F14,Rejected,Website,2014-03-13,I,NA,NA,NA,NA,NA
302614,2014-03-13,University Of Pennsylvania,Sociology,PhD,F14,Rejected,E-mail,2014-03-13,A,3.87,167,154,4,NA
302620,2014-03-13,University Of Pennsylvania,Philosophy,PhD,F14,Rejected,E-mail,2014-03-13,I,NA,NA,NA,NA,NA
303034,2014-03-13,University Of Pennsylvania,Political Science,PhD,F14,Rejected,E-mail,2014-03-12,A,NA,NA,NA,NA,NA
303246,2014-03-13,University Of Pennsylvania,Computer And Information Science,PhD,F14,Rejected,Website,2014-03-13,A,3.92,160,170,5,NA
303999,2014-03-14,University Of Pennsylvania,English,PhD,F14,Accepted,Phone,2014-02-18,A,NA,NA,NA,NA,NA
304354,2014-03-14,University Of Pennsylvania,Fels Institute Of Government,Masters,F14,Accepted,Website,2014-03-14,A,NA,NA,NA,NA,NA
304391,2014-03-14,University Of Pennsylvania,TESOL,Masters,F14,Accepted,E-mail,2014-02-24,O,NA,NA,NA,NA,NA
304409,2014-03-14,University Of Pennsylvania,Economics,PhD,F14,Wait listed,E-mail,2014-02-28,I,NA,166,169,4,NA
304413,2014-03-14,University Of Pennsylvania,Political Science,PhD,F14,Rejected,Website,2014-03-14,A,3.9,169,158,5.5,NA
304419,2014-03-14,University Of Pennsylvania,Psychology,PhD,F14,Accepted,E-mail,2014-03-10,A,3.7,170,162,5.5,NA
304479,2014-03-14,University Of Pennsylvania,MLA1 Landscape Architecture,Masters,F14,Rejected,Website,2014-03-14,U,NA,NA,NA,NA,NA
304481,2014-03-14,University Of Pennsylvania,Architecture,Masters,F14,Accepted,Website,2014-03-14,A,3.83,154,154,4,NA
304499,2014-03-14,University Of Pennsylvania,Architecture,Masters,F14,Accepted,Website,2014-03-14,I,3.01,168,166,3,NA
304500,2014-03-14,University Of Pennsylvania,Architecture And Landscape Architecture,Masters,F13,Accepted,Website,2014-03-14,A,3.95,168,165,6,NA
